431 0.25
431 0.242
431 0.188
431 1.312
431 0.034
431 0.166
431 0.522
431 0.512
431 0.566
431 0.232
431 0.218
431 0.092
431 0.85
431 0.146
431 0.098
430 0.0
431 0.4
431 0.702
431 0.168
431 0.068
431 0.176
431 0.2
431 0.14
431 0.254
431 0.148
431 1.378
431 0.2
431 0.062
431 0.056
431 0.83
431 0.208
431 0.106
431 0.53
431 0.208
431 0.242
431 0.21
431 0.076
431 0.032
431 0.402
431 0.224
431 0.102
431 0.56
431 0.152
431 0.376
431 0.182
431 0.132
431 0.13
431 1.744
431 0.19
431 0.664
431 0.104
431 0.0
431 0.278
431 0.212
431 1.052
431 0.196
431 0.74
431 0.2
431 0.308
431 0.25
431 0.096
431 0.128
431 0.204
431 0.194
431 0.562
431 0.176
431 0.086
431 0.178
431 0.318
431 0.31
431 0.124
431 0.316
431 1.894
431 0.268
431 0.314
431 0.222
431 0.3
431 0.08
431 0.064
431 0.162
431 0.028
431 0.012
431 0.19
431 0.48
431 0.116
431 0.3
431 0.398
431 0.084
431 0.252
431 0.284
431 0.376
431 0.0
431 0.146
431 0.392
431 2.606
431 0.404
431 0.0
431 0.358
431 0.284
431 1.218
432 1.502
438 3.898
446 5.734
453 4.844
454 1.272
454 0.254
454 0.134
455 0.404
454 0.138
454 0.0
455 0.322
454 0.002
455 1.16
455 0.124
455 0.274
456 0.448
455 0.346
455 0.142
455 0.304
455 0.322
455 0.094
455 0.0
460 3.34
463 2.382
463 0.428
463 0.388
463 0.274
463 0.404
463 0.048
463 0.212
463 0.252
463 0.258
463 0.426
464 0.674
462 0.014
463 0.442
463 0.204
463 0.438
463 0.302
463 0.324
463 0.418
463 0.566
463 0.364
463 0.318
463 0.446
463 0.21
463 0.266
463 0.46
463 0.154
463 0.176
463 0.12
463 0.304
463 0.382
463 0.24
463 0.1
463 0.114
463 0.124
463 0.088
463 0.214
463 0.162
463 0.27
463 0.394
463 0.69
463 0.246
463 0.102
463 0.152
463 0.088
463 0.37
463 0.296
463 0.418
463 0.438
463 0.084
463 0.42
463 0.278
463 0.428
463 0.06
463 0.396
463 0.294
463 0.198
463 0.318
463 0.362
463 0.394
463 0.204
466 2.446
466 0.424
467 0.91
474 5.232
473 0.294
473 0.122
474 1.016
477 2.014
477 0.356
478 1.416
487 6.7
487 0.0
494 5.322
494 0.416
494 0.592
499 4.122
504 3.084
503 0.428
503 0.486
504 0.526
509 4.968
515 4.244
519 3.144
521 1.822
521 0.182
521 0.396
521 0.112
521 0.426
521 0.346
521 0.036
526 4.124
528 1.168
533 3.794
535 1.776
543 5.764
544 1.442
544 0.154
544 0.388
544 0.644
544 0.296
545 0.542
544 0.33
544 0.274
544 0.37
549 4.016
551 1.472
551 0.13
565 9.216
565 0.2
565 0.578
572 4.884
582 6.97
591 6.668
599 5.226
680 33.832
797 47.616
802 3.53
809 4.59
809 0.302
809 0.526
809 0.296
809 0.148
809 0.224
809 0.116
809 0.236
809 0.076
809 0.232
809 0.182
809 0.22
809 0.174
809 0.12
809 0.42
809 0.29
809 0.168
809 0.188
809 0.162
809 0.376
809 0.27
809 0.424
809 0.152
813 3.172
821 5.516
824 2.908
824 0.062
827 2.92
844 11.632
844 0.282
847 2.724
858 7.354
858 0.264
858 0.61
858 0.646
860 1.646
860 0.18
860 0.066
860 1.092
861 0.8
861 0.746
860 0.116
863 2.146
863 0.482
864 1.05
869 3.106
869 0.328
869 0.218
869 0.274
878 6.416
878 0.54
878 0.084
878 0.378
878 0.31
878 0.312
878 0.222
878 0.05
878 0.466
878 0.614
878 0.104
878 0.104
878 0.648
878 0.208
878 0.09
878 0.278
878 0.416
878 0.162
878 0.156
878 0.438
878 0.33
878 0.524
878 0.402
878 0.468
878 0.13
878 0.396
878 0.518
877 0.028
878 0.534
878 0.156
878 0.274
878 0.22
878 0.418
878 0.512
878 0.236
878 0.684
878 0.682
878 0.536
878 0.66
878 0.586
878 0.126
878 0.316
878 0.394
878 0.446
878 0.498
878 0.578
878 0.43
878 0.412
878 0.654
878 0.384
878 0.346
878 0.232
878 0.438
878 0.278
878 0.234
878 0.53
878 0.322
878 0.466
878 0.386
878 0.55
879 1.198
883 2.958
885 1.738
885 0.118
886 0.682
890 3.674
895 3.792
895 0.454
895 0.014
895 0.18
899 2.682
899 0.246
901 1.818
901 0.234
902 0.62
902 0.146
902 0.476
902 0.112
902 0.292
902 0.53
902 0.538
902 0.582
909 5.548
918 6.354
927 6.886
930 1.716
930 0.904
930 0.0
934 2.524
935 1.35
934 0.0
935 0.642
935 0.518
935 0.494
935 0.228
935 0.58
935 0.412
935 0.028
935 0.288
935 0.246
935 0.228
935 0.224
935 0.568
935 0.556
935 0.584
935 0.286
936 1.168
935 0.59
934 0.226
935 0.192
938 3.0
947 6.106
951 3.568
952 0.73
956 2.604
963 5.07
964 1.508
964 0.218
964 0.398
964 0.12
964 0.01
964 0.376
964 0.006
964 0.33
969 3.152
969 0.008
969 0.0
969 0.776
969 0.24
969 0.248
969 0.0
969 0.502
969 1.276
969 0.232
971 3.68
977 4.34
984 5.222
983 0.264
984 0.94
983 0.182
984 0.704
984 0.964
989 3.488
989 0.386
989 0.33
989 0.366
990 0.518
990 0.338
990 0.582
990 0.404
990 0.348
990 0.262
989 0.25
989 0.274
989 0.296
989 0.132
990 1.016
990 0.35
989 0.57
990 0.234
991 1.352
